CARD_ID|IMPL.|SET|FORMAT|TYPE|CLASS|NAME|TEXT
UNG_024|False|UNGORO|S|SPELL|MAGE|Mana Bind|<b>Secret:</b> When your opponent casts a spell, add a copy to your hand that costs (0).
UNG_025|False|UNGORO|S|SPELL|SHAMAN|Volcano|Deal $15 damage randomly split among all_minions. <b>Overload:</b> (2) *spelldmg
UNG_027|False|UNGORO|S|MINION|MAGE|Pyros|<b>Deathrattle:</b> Return this to_your hand as a 6/6 that costs (6).
UNG_028|False|UNGORO|S|SPELL|MAGE|Open the Waygate|<b>Quest:</b> Cast 6 spells that didn't start in your deck. <b>Reward:</b> Time Warp.
UNG_029|False|UNGORO|S|SPELL|PRIEST|Shadow Visions|<b>Discover</b> a copy of a spell in your deck.
UNG_030|False|UNGORO|S|SPELL|PRIEST|Binding Heal|Restore #5 Health to a minion and your hero.
UNG_032|False|UNGORO|S|MINION|PRIEST|Crystalline Oracle|<b>Deathrattle:</b> Copy a card from your opponent's deck _and add it to your hand.
UNG_034|False|UNGORO|S|MINION|PRIEST|Radiant Elemental|Your spells cost (1) less.
UNG_035|False|UNGORO|S|MINION|PRIEST|Curious Glimmerroot|<b>Battlecry:</b> Look at 3 cards. Guess which one started in your opponent's deck to get a copy of it.
UNG_037|False|UNGORO|S|MINION|PRIEST|Tortollan Shellraiser|<b>Taunt</b> <b>Deathrattle:</b> Give a random _friendly minion +1/+1.
UNG_047|False|UNGORO|S|MINION|WARLOCK|Ravenous Pterrordax|<b>Battlecry:</b> Destroy a friendly minion to <b>Adapt</b>_twice.
UNG_049|False|UNGORO|S|MINION|WARLOCK|Tar Lurker|<b>Taunt</b> Has +3 Attack during your opponent's turn.
UNG_057|False|UNGORO|S|SPELL|ROGUE|Razorpetal Volley|Add two Razorpetals to_your hand that deal_1 damage.
UNG_058|False|UNGORO|S|MINION|ROGUE|Razorpetal Lasher|<b>Battlecry:</b> Add a Razorpetal to your hand that deals 1 damage.
UNG_060|False|UNGORO|S|SPELL|ROGUE|Mimic Pod|Draw a card, then add a copy of it to your hand.
UNG_061|False|UNGORO|S|WEAPON|ROGUE|Obsidian Shard|Costs (1) less for each card you've played from another class.
UNG_063|False|UNGORO|S|MINION|ROGUE|Biteweed|<b>Combo:</b> Gain +1/+1 for each other card you've played this turn.
UNG_064|False|UNGORO|S|MINION|ROGUE|Vilespine Slayer|<b>Combo:</b> Destroy a minion.
UNG_065|False|UNGORO|S|MINION|ROGUE|Sherazin, Corpse Flower|<b>Deathrattle:</b> Go dormant. Play 4 cards in a turn to revive this minion.
UNG_067|False|UNGORO|S|SPELL|ROGUE|The Caverns Below|<b>Quest:</b> Play four minions with the same name. <b>Reward:</b> Crystal Core.
UNG_070|False|UNGORO|S|MINION|NEUTRAL|Tol'vir Stoneshaper|<b>Battlecry:</b> If you played an Elemental last turn, gain _<b>Taunt</b> and <b>Divine_Shield</b>.
UNG_071|True|UNGORO|S|MINION|NEUTRAL|Giant Mastodon|<b>Taunt</b>
UNG_072|False|UNGORO|S|MINION|NEUTRAL|Stonehill Defender|<b>Taunt</b> <b>Battlecry:</b> <b>Discover</b> a <b>Taunt</b>_minion.
UNG_073|False|UNGORO|S|MINION|NEUTRAL|Rockpool Hunter|<b>Battlecry:</b> Give a friendly Murloc +1/+1.
UNG_075|False|UNGORO|S|MINION|NEUTRAL|Vicious Fledgling|After this minion attacks a_hero, <b>Adapt</b>.
UNG_076|True|UNGORO|S|MINION|NEUTRAL|Eggnapper|<b>Deathrattle:</b> Summon two 1/1 Raptors.
UNG_078|False|UNGORO|S|MINION|DRUID|Tortollan Forager|<b>Battlecry:</b> Add a random minion with 5 or more Attack to your hand.
UNG_079|False|UNGORO|S|MINION|NEUTRAL|Frozen Crusher|After this minion attacks, <b>Freeze</b> it.
UNG_082|False|UNGORO|S|MINION|NEUTRAL|Thunder Lizard|<b>Battlecry</b>: If you played an_Elemental last turn, <b>Adapt</b>.
UNG_083|True|UNGORO|S|MINION|NEUTRAL|Devilsaur Egg|<b>Deathrattle:</b> Summon a 5/5 Devilsaur.
UNG_084|False|UNGORO|S|MINION|NEUTRAL|Fire Plume Phoenix|<b>Battlecry:</b> Deal 2 damage.
UNG_085|True|UNGORO|S|MINION|NEUTRAL|Emerald Hive Queen|Your minions cost (2) more.
UNG_086|False|UNGORO|S|MINION|DRUID|Giant Anaconda|<b>Deathrattle:</b> Summon a minion from your hand with 5 or more Attack.
UNG_087|False|UNGORO|S|MINION|NEUTRAL|Bittertide Hydra|Whenever this minion takes damage, deal 3 damage to_your hero.
UNG_088|False|UNGORO|S|MINION|NEUTRAL|Tortollan Primalist|<b>Battlecry:</b> <b>Discover</b> a spell_and cast it with random targets.
UNG_089|False|UNGORO|S|MINION|NEUTRAL|Gentle Megasaur|<b>Battlecry:</b> <b>Adapt</b> your_Murlocs.
UNG_099|False|UNGORO|S|MINION|NEUTRAL|Charged Devilsaur|<b>Charge</b> <b>Battlecry:</b> Can't attack heroes this turn.
UNG_100|True|UNGORO|S|MINION|DRUID|Verdant Longneck|<b>Battlecry:</b> <b>Adapt</b>.
UNG_101|False|UNGORO|S|MINION|DRUID|Shellshifter|<b>Choose One - </b>Transform into a 5/3 with <b>Stealth</b>; or a 3/5 with <b>Taunt</b>.
UNG_103|True|UNGORO|S|SPELL|DRUID|Evolving Spores|<b>Adapt</b> your minions.
UNG_108|False|UNGORO|S|SPELL|DRUID|Earthen Scales|Give a friendly minion +1/+1, then gain Armor equal to its Attack.
UNG_109|True|UNGORO|S|MINION|DRUID|Elder Longneck|<b>Battlecry:</b> If you're holding a minion with 5 or more Attack, <b>Adapt</b>.
UNG_111|False|UNGORO|S|SPELL|DRUID|Living Mana|Transform your Mana Crystals into 2/2 minions. Recover the mana when they die.
UNG_113|False|UNGORO|S|MINION|NEUTRAL|Bright-Eyed Scout|<b>Battlecry:</b> Draw a card. Change its Cost to (5).
UNG_116|False|UNGORO|S|SPELL|DRUID|Jungle Giants|<b>Quest:</b> Summon 5 minions with 5 or more Attack. <b>Reward:</b> Barnabus.
UNG_201|False|UNGORO|S|MINION|SHAMAN|Primalfin Totem|At the end of your turn, summon a 1/1 Murloc.
UNG_202|False|UNGORO|S|MINION|SHAMAN|Fire Plume Harbinger|<b>Battlecry:</b> Reduce the Cost of Elementals in your hand_by (1).
UNG_205|True|UNGORO|S|MINION|NEUTRAL|Glacial Shard|<b>Battlecry:</b> <b>Freeze</b> an_enemy.
UNG_208|False|UNGORO|S|MINION|SHAMAN|Stone Sentinel|<b>Battlecry:</b> If you played an Elemental last turn, summon two 2/3 Elementals with <b>Taunt</b>.
UNG_211|False|UNGORO|S|MINION|SHAMAN|Kalimos, Primal Lord|<b>Battlecry:</b> If you played an Elemental last turn, cast an Elemental Invocation.
UNG_800|False|UNGORO|S|MINION|HUNTER|Terrorscale Stalker|<b>Battlecry:</b> Trigger a friendly minion's <b>Deathrattle</b>.
UNG_801|False|UNGORO|S|MINION|NEUTRAL|Nesting Roc|<b>Battlecry:</b> If you control at_least 2 other minions, gain <b>Taunt</b>.
UNG_803|True|UNGORO|S|MINION|NEUTRAL|Emerald Reaver|<b>Battlecry:</b> Deal 1 damage to each hero.
UNG_806|True|UNGORO|S|MINION|NEUTRAL|Ultrasaur|
UNG_807|False|UNGORO|S|MINION|NEUTRAL|Golakka Crawler|<b>Battlecry:</b> Destroy a Pirate and gain +1/+1.
UNG_808|True|UNGORO|S|MINION|NEUTRAL|Stubborn Gastropod|<b>Taunt</b>   <b>Poisonous</b>
UNG_809|False|UNGORO|S|MINION|NEUTRAL|Fire Fly|<b>Battlecry</b>: Add a 1/2 Elemental to your hand.
UNG_810|True|UNGORO|S|MINION|NEUTRAL|Stegodon|<b>Taunt</b>
UNG_812|True|UNGORO|S|MINION|NEUTRAL|Sabretooth Stalker|<b>Stealth</b>
UNG_813|True|UNGORO|S|MINION|NEUTRAL|Stormwatcher|<b>Windfury</b>
UNG_814|True|UNGORO|S|MINION|NEUTRAL|Giant Wasp|<b>Stealth</b>  <b>Poisonous</b>
UNG_816|False|UNGORO|S|MINION|NEUTRAL|Servant of Kalimos|<b>Battlecry:</b> If you played an Elemental last turn, _<b>Discover</b> an Elemental.
UNG_817|False|UNGORO|S|SPELL|SHAMAN|Tidal Surge|Deal $4 damage to a minion. Restore #4 Health to your hero. *spelldmg
UNG_818|False|UNGORO|S|MINION|NEUTRAL|Volatile Elemental|<b>Deathrattle:</b> Deal 3 damage to a random enemy minion.
UNG_823|False|UNGORO|S|SPELL|ROGUE|Envenom Weapon|Give your weapon <b>Poisonous</b>.
UNG_829|False|UNGORO|S|SPELL|WARLOCK|Lakkari Sacrifice|<b>Quest:</b> Discard 6 cards. <b>Reward:</b> Nether Portal.
UNG_830|False|UNGORO|S|MINION|WARLOCK|Cruel Dinomancer|<b>Deathrattle:</b> Summon a random minion you discarded this game.
UNG_831|False|UNGORO|S|SPELL|WARLOCK|Corrupting Mist|Corrupt every minion. Destroy them at the start of your next turn.
UNG_832|False|UNGORO|S|SPELL|WARLOCK|Bloodbloom|The next spell you cast this turn costs Health instead of Mana.
UNG_833|False|UNGORO|S|MINION|WARLOCK|Lakkari Felhound|<b>Taunt</b> <b>Battlecry:</b> Discard two random cards.
UNG_834|False|UNGORO|S|SPELL|WARLOCK|Feeding Time|Deal $3 damage to a minion. Summon three 1/1 Pterrordaxes. *spelldmg
UNG_835|False|UNGORO|S|MINION|WARLOCK|Chittering Tunneler|<b>Battlecry:</b> <b>Discover</b> a spell. Deal damage to your hero equal to its Cost.
UNG_836|False|UNGORO|S|MINION|WARLOCK|Clutchmother Zavas|Whenever you discard this, give it +2/+2 and return it to your hand.
UNG_838|False|UNGORO|S|MINION|WARRIOR|Tar Lord|<b>Taunt</b> Has +4 Attack during your opponent’s turn.
UNG_840|False|UNGORO|S|MINION|NEUTRAL|Hemet, Jungle Hunter|<b>Battlecry:</b> Destroy all cards in your deck that cost (3)_or less.
UNG_843|False|UNGORO|S|MINION|NEUTRAL|The Voraxx|After you cast a spell on this minion, summon a 1/1 Plant and cast another copy on it.
UNG_844|True|UNGORO|S|MINION|NEUTRAL|Humongous Razorleaf|Can't attack.
UNG_845|False|UNGORO|S|MINION|NEUTRAL|Igneous Elemental|<b>Deathrattle:</b> Add two 1/2 Elementals to your hand.
UNG_846|True|UNGORO|S|MINION|MAGE|Shimmering Tempest|<b>Deathrattle:</b> Add a random Mage spell to your hand.
UNG_847|False|UNGORO|S|MINION|NEUTRAL|Blazecaller|<b>Battlecry:</b> If you played an_Elemental last turn, deal 5 damage.
UNG_848|False|UNGORO|S|MINION|NEUTRAL|Primordial Drake|<b>Taunt</b> <b>Battlecry:</b> Deal 2 damage to all other minions.
UNG_851|False|UNGORO|S|MINION|NEUTRAL|Elise the Trailblazer|<b>Battlecry:</b> Shuffle a sealed_<b>Un'Goro</b> pack into_your deck.
UNG_852|True|UNGORO|S|MINION|DRUID|Tyrantus|Can't be targeted by spells or Hero Powers.
UNG_854|False|UNGORO|S|SPELL|PRIEST|Free From Amber|<b>Discover</b> a minion that costs (8) or more. Summon it.
UNG_856|False|UNGORO|S|SPELL|ROGUE|Hallucination|<b>Discover</b> a card from your opponent's class.
UNG_900|False|UNGORO|S|MINION|NEUTRAL|Spiritsinger Umbra|After you summon a minion, trigger its <b>Deathrattle</b> effect.
UNG_907|False|UNGORO|S|MINION|NEUTRAL|Ozruk|<b>Taunt</b> <b>Battlecry:</b> Gain +5 Health for each Elemental you played last turn.
UNG_910|False|UNGORO|S|SPELL|HUNTER|Grievous Bite|Deal $2 damage to a minion and $1 damage to adjacent ones. *spelldmg
UNG_912|True|UNGORO|S|MINION|HUNTER|Jeweled Macaw|<b>Battlecry:</b> Add a random Beast to your hand.
UNG_913|True|UNGORO|S|MINION|HUNTER|Tol'vir Warden|<b>Battlecry:</b> Draw two 1-Cost minions from your deck.
UNG_914|True|UNGORO|S|MINION|HUNTER|Raptor Hatchling|<b>Deathrattle:</b> Shuffle a 4/3 Raptor into your deck.
UNG_915|True|UNGORO|S|MINION|HUNTER|Crackling Razormaw|<b>Battlecry:</b> <b>Adapt</b> a friendly_Beast.
UNG_916|False|UNGORO|S|SPELL|HUNTER|Stampede|Each time you play a Beast this turn, add_a_random Beast to_your hand.
UNG_917|False|UNGORO|S|SPELL|HUNTER|Dinomancy|Your Hero Power becomes 'Give a Beast +2/+2.'
UNG_919|False|UNGORO|S|MINION|HUNTER|Swamp King Dred|After your opponent plays a minion, attack_it.
UNG_920|False|UNGORO|S|SPELL|HUNTER|The Marsh Queen|<b>Quest:</b> Play seven 1-Cost minions. <b>Reward:</b> Queen Carnassa.
UNG_922|False|UNGORO|S|SPELL|WARRIOR|Explore Un'Goro|Replace your deck with_copies of "<b>Discover</b> a card."
UNG_923|True|UNGORO|S|SPELL|WARRIOR|Iron Hide|Gain 5 Armor.
UNG_925|False|UNGORO|S|MINION|WARRIOR|Ornery Direhorn|<b>Taunt</b> <b>Battlecry:</b> <b>Adapt</b>.
UNG_926|False|UNGORO|S|MINION|WARRIOR|Cornered Sentry|<b>Taunt</b>. <b>Battlecry:</b> Summon three 1/1 Raptors for your_opponent.
UNG_927|False|UNGORO|S|SPELL|WARRIOR|Sudden Genesis|Summon copies of your damaged minions.
UNG_928|False|UNGORO|S|MINION|NEUTRAL|Tar Creeper|<b>Taunt</b> Has +2 Attack during your opponent's turn.
UNG_929|False|UNGORO|S|WEAPON|WARRIOR|Molten Blade|Each turn this is in your hand, transform it into a new weapon.
UNG_933|True|UNGORO|S|MINION|WARRIOR|King Mosh|<b>Battlecry:</b> Destroy all damaged minions.
UNG_934|False|UNGORO|S|SPELL|WARRIOR|Fire Plume's Heart|<b>Quest:</b> Play 7 <b>Taunt</b> minions. <b>Reward:</b> Sulfuras.
UNG_937|False|UNGORO|S|MINION|NEUTRAL|Primalfin Lookout|<b>Battlecry:</b> If you control another Murloc, <b>Discover</b> a_Murloc.
UNG_938|False|UNGORO|S|MINION|SHAMAN|Hot Spring Guardian|<b>Taunt</b> <b>Battlecry:</b> Restore 3_Health.
UNG_940|False|UNGORO|S|SPELL|PRIEST|Awaken the Makers|<b>Quest:</b> Summon 7 <b>Deathrattle</b> minions.<b> Reward:</b> Amara, Warden of Hope.
UNG_941|False|UNGORO|S|SPELL|MAGE|Primordial Glyph|<b>Discover</b> a spell. Reduce its Cost by (2).
UNG_942|False|UNGORO|S|SPELL|SHAMAN|Unite the Murlocs|<b>Quest:</b> Summon 10 Murlocs. <b>Reward:</b> Megafin.
UNG_946|False|UNGORO|S|MINION|NEUTRAL|Gluttonous Ooze|<b>Battlecry:</b> Destroy your opponent's weapon and gain Armor equal to its Attack.
UNG_948|False|UNGORO|S|SPELL|MAGE|Molten Reflection|Choose a friendly minion. Summon a copy of it.
UNG_950|False|UNGORO|S|WEAPON|PALADIN|Vinecleaver|After your hero attacks, summon two 1/1 Silver Hand Recruits.
UNG_952|False|UNGORO|S|SPELL|PALADIN|Spikeridged Steed|Give a minion +2/+6 and <b>Taunt</b>. When it dies, summon a Stegodon.
UNG_953|False|UNGORO|S|MINION|PALADIN|Primalfin Champion|<b>Deathrattle:</b> Return any spells you cast on this minion to your hand.
UNG_954|False|UNGORO|S|SPELL|PALADIN|The Last Kaleidosaur|<b>Quest:</b> Cast 6 spells on your minions. <b>Reward:</b> Galvadon.
UNG_955|False|UNGORO|S|SPELL|MAGE|Meteor|Deal $15 damage to a minion and $3 damage to adjacent ones. *spelldmg
UNG_956|False|UNGORO|S|SPELL|SHAMAN|Spirit Echo|Give your minions "<b>Deathrattle:</b> Return _this to your hand."
UNG_957|False|UNGORO|S|MINION|WARRIOR|Direhorn Hatchling|<b>Taunt</b> <b>Deathrattle:</b> Shuffle a 6/9 Direhorn with <b>Taunt</b> into your deck.
UNG_960|False|UNGORO|S|SPELL|PALADIN|Lost in the Jungle|Summon two 1/1 Silver Hand Recruits.
UNG_961|False|UNGORO|S|SPELL|PALADIN|Adaptation|<b>Adapt</b> a friendly minion.
UNG_962|False|UNGORO|S|MINION|PALADIN|Lightfused Stegodon|<b>Battlecry:</b> <b>Adapt</b> your Silver_Hand Recruits.
UNG_963|False|UNGORO|S|MINION|PRIEST|Lyra the Sunshard|Whenever you cast a spell, add a random Priest spell to your hand.
